reporter_name,partner_name,year,trade_flow,product_group,export_(us$_thousand),import_(us$_thousand),export_product_share_(%),import_product_share_(%),revealed_comparative_advantage,world_growth_(%),country_growth_(%),ahs_simple_average_(%),ahs_weighted_average_(%),ahs_total_tariff_lines,ahs_dutiable_tariff_lines_share_(%),ahs_duty_free_tariff_lines_share_(%),ahs_specific_tariff_lines_share_(%),ahs_ave_tariff_lines_share_(%),ahs_maxrate_(%),ahs_minrate_(%),ahs_specificduty_imports_(us$_thousand),ahs_dutiable_imports_(us$_thousand),ahs_duty_free_imports_(us$_thousand),mfn_simple_average_(%),mfn_weighted_average_(%),mfn_total_tariff_lines,mfn_dutiable_tariff_lines_share_(%),mfn_duty_free_tariff_lines_share_(%),mfn_specific_tariff_lines_share_(%),mfn_ave_tariff_lines_share_(%),mfn_maxrate_(%),mfn_minrate_(%),mfn_specificduty_imports_(us$_thousand),mfn_dutiable_imports_(us$_thousand),mfn_duty_free_imports_(us$_thousand)
Kenya,Pakistan,2010.0,EXPIMP,Vegetable,211940.71,80736.82,92.99,77.92,9.65,8.51,20.32,30.61,74.77,13.0,76.92,7.69,0.0,15.38,75.0,0.0,0.0,80736.82,0.0,30.61,74.77,13.0,76.92,7.69,0.0,15.38,75.0,0.0,0.0,80736.82,0.0
Kenya,Philippines,2010.0,EXPIMP,Vegetable,360.12,0.09,9.17,0.0,1.02,7.91,41.81,25.0,25.0,1.0,100.0,0.0,0.0,0.0,25.0,25.0,0.0,0.09,0.0,25.0,25.0,1.0,100.0,0.0,0.0,0.0,25.0,25.0,0.0,0.09,0.0
Kenya,Poland,2010.0,EXPIMP,Vegetable,13973.22,21.97,94.71,0.09,32.87,4.55,9.49,21.92,23.09,13.0,92.31,7.69,0.0,0.0,25.0,0.0,0.0,20.35,1.62,21.92,23.09,13.0,92.31,7.69,0.0,0.0,25.0,0.0,0.0,20.35,1.62
Kenya,Portugal,2010.0,EXPIMP,Vegetable,114.96,10.67,2.31,0.15,0.89,3.29,65.13,0.0,0.0,2.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.67,0.0,0.0,2.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.67
Kenya,Paraguay,2010.0,EXPIMP,Vegetable,0.0,2810.29,16.746330708661418,100.0,8.027710785103983,2.2919585332419463,36.26888793694311,23.33,23.33,3.0,66.67,33.33,0.0,0.0,35.0,0.0,0.0,2810.29,0.0,23.33,23.33,3.0,66.67,33.33,0.0,0.0,35.0,0.0,0.0,2810.29,0.0
Kenya,Russian Federation,2010.0,EXPIMP,Vegetable,55379.54,56196.59,97.24,46.01,17.52,12.11,10.43,23.33,23.33,3.0,66.67,33.33,0.0,0.0,35.0,0.0,0.0,56196.59,0.0,23.33,23.33,3.0,66.67,33.33,0.0,0.0,35.0,0.0,0.0,56196.59,0.0
Kenya,Rwanda,2010.0,EXPIMP,Vegetable,17041.83,1442.25,12.82,26.6,1.41,8.3,29.97,0.0,0.0,2.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1442.25,25.0,25.0,2.0,100.0,0.0,0.0,0.0,25.0,25.0,0.0,1442.25,0.0
Kenya,Saudi Arabia,2010.0,EXPIMP,Vegetable,15715.32,451.67,67.61,0.11,9.97,8.18,13.25,21.43,24.58,14.0,85.71,14.29,0.0,0.0,25.0,0.0,0.0,444.11,7.56,21.43,24.58,14.0,85.71,14.29,0.0,0.0,25.0,0.0,0.0,444.11,7.56
Kenya,Fm Sudan,2010.0,EXPIMP,Vegetable,102159.87,2.79,43.02,0.13,4.26,83.23,13.75,0.0,0.0,2.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2.79,25.0,25.0,2.0,100.0,0.0,0.0,0.0,25.0,25.0,0.0,2.79,0.0
Kenya,Singapore,2010.0,EXPIMP,Vegetable,3369.91,165502.02,41.19,41.36,2.16,14.76,-16.4,22.78,0.65,45.0,86.67,11.11,0.0,2.22,75.0,0.0,0.0,7948.88,152343.89,22.78,0.65,45.0,86.67,11.11,0.0,2.22,75.0,0.0,0.0,7948.88,152343.89
Kenya,Somalia,2010.0,EXPIMP,Vegetable,61964.11,119.72,37.62,48.83,8.027710785103983,2.2919585332419463,36.26888793694311,11.67,10.27,3.0,66.67,33.33,0.0,0.0,25.0,0.0,0.0,118.23,1.49,11.67,10.27,3.0,66.67,33.33,0.0,0.0,25.0,0.0,0.0,118.23,1.49
Kenya,Sao Tome and Principe,2010.0,EXPIMP,Vegetable,0.0,0.54,16.746330708661418,4.93,8.027710785103983,2.2919585332419463,36.26888793694311,75.0,75.0,1.0,0.0,0.0,0.0,100.0,75.0,75.0,0.0,0.54,0.0,75.0,75.0,1.0,0.0,0.0,0.0,100.0,75.0,75.0,0.0,0.54,0.0
Kenya,Sweden,2010.0,EXPIMP,Vegetable,31445.84,423.11,90.92,0.59,38.48,5.09,20.61,0.0,0.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,199.37,0.0,0.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,199.37
Kenya,Seychelles,2010.0,EXPIMP,Vegetable,184.04,6.08,5.32,0.46,1.03,6.63,24.47,0.0,0.0,2.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,6.08,17.5,12.3,2.0,100.0,0.0,0.0,0.0,25.0,10.0,0.0,6.08,0.0
Kenya,Syrian Arab Republic,2010.0,EXPIMP,Vegetable,306.97,1.35,24.49,0.28,1.19,-5.28,-19.82,0.0,0.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35,0.0,0.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35
Kenya,Chad,2010.0,EXPIMP,Vegetable,0.0,9.32,16.746330708661418,37.06,8.027710785103983,2.2919585332419463,36.26888793694311,0.0,0.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,9.32,0.0,0.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,9.32
Kenya,Thailand,2010.0,EXPIMP,Vegetable,9.47,1406.03,0.07,1.31,0.08,11.6,-25.73,18.58,68.51,22.0,59.09,31.82,0.0,9.09,75.0,0.0,0.0,1250.63,49.27,18.58,68.51,22.0,59.09,31.82,0.0,9.09,75.0,0.0,0.0,1250.63,49.27
Kenya,Turkey,2010.0,EXPIMP,Vegetable,6481.72,1411.27,60.9,2.24,21.97,5.0,31.08,24.06,51.73,16.0,87.5,12.5,0.0,0.0,60.0,0.0,0.0,1363.37,47.9,24.06,51.73,16.0,87.5,12.5,0.0,0.0,60.0,0.0,0.0,1363.37,47.9
Kenya,Tanzania,2010.0,EXPIMP,Vegetable,55865.99,21611.0,13.29,16.25,0.77,18.22,8.82,0.0,0.0,66.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,21610.99,23.89,39.6,66.0,81.82,13.64,0.0,4.55,75.0,0.0,0.0,21508.68,102.32
Kenya,Uganda,2010.0,EXPIMP,Vegetable,38828.73,48478.8,5.91,41.68,0.59,5.0,9.34,0.0,0.0,46.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,48478.81,20.27,21.46,46.0,84.78,13.04,0.0,2.17,75.0,0.0,0.0,48206.34,272.47
Kenya,Ukraine,2010.0,EXPIMP,Vegetable,2596.47,98900.55,92.5,89.58,24.45,11.2,20.74,44.44,25.22,5.0,80.0,20.0,0.0,0.0,60.0,0.0,0.0,98900.55,0.0,44.44,25.22,5.0,80.0,20.0,0.0,0.0,60.0,0.0,0.0,98900.55,0.0
Kenya,Unspecified,2010.0,EXPIMP,Vegetable,817.96,1.12,4.2,0.01,8.027710785103983,2.2919585332419463,36.26888793694311,37.5,43.52,2.0,100.0,0.0,0.0,0.0,50.0,25.0,0.0,1.12,0.0,37.5,43.52,2.0,100.0,0.0,0.0,0.0,50.0,25.0,0.0,1.12,0.0
Kenya,Uruguay,2010.0,EXPIMP,Vegetable,0.0,1792.31,16.746330708661418,45.47,4.11,2.2919585332419463,36.26888793694311,23.33,23.33,3.0,66.67,33.33,0.0,0.0,35.0,0.0,0.0,1792.31,0.0,23.33,23.33,3.0,66.67,33.33,0.0,0.0,35.0,0.0,0.0,1792.31,0.0
Kenya,United States,2010.0,EXPIMP,Vegetable,66057.74,68865.86,23.18,13.88,10.84,6.41,13.77,22.83,27.22,66.0,77.27,18.18,0.0,4.55,75.0,0.0,0.0,67318.89,1191.98,22.83,27.22,66.0,77.27,18.18,0.0,4.55,75.0,0.0,0.0,67318.89,1191.98
Kenya,Vietnam,2010.0,EXPIMP,Vegetable,1553.29,8498.29,36.5,34.27,0.05,18.69,-59.04,30.0,73.75,7.0,42.86,28.57,0.0,28.57,75.0,0.0,0.0,8469.87,28.42,30.0,73.75,7.0,42.86,28.57,0.0,28.57,75.0,0.0,0.0,8469.87,28.42
Kenya,World,2010.0,EXPIMP,Vegetable,2432623.1,1036245.29,47.06,8.57,16.73,6.31,6.16,18.42,16.6,1488.0,68.62,28.97,0.0,2.42,75.0,0.0,0.0,472502.04,548264.15,19.49,18.96,313.0,82.43,16.29,0.0,0.27,75.0,0.0,0.0,558767.54,461998.66
Kenya,Yemen,2010.0,EXPIMP,Vegetable,54713.67,0.22,95.98,0.09,5.96,4.38,15.13,25.0,25.0,1.0,100.0,0.0,0.0,0.0,25.0,25.0,0.0,0.22,0.0,25.0,25.0,1.0,100.0,0.0,0.0,0.0,25.0,25.0,0.0,0.22,0.0
Kenya,South Africa,2010.0,EXPIMP,Vegetable,8436.18,53774.17,27.37,7.13,8.97,8.96,28.0,21.84,42.2,128.0,86.72,12.5,0.0,0.78,75.0,0.0,0.0,52576.3,1121.89,21.84,42.2,128.0,86.72,12.5,0.0,0.78,75.0,0.0,0.0,52576.3,1121.89
Kenya,"Congo, Dem. Rep.",2010.0,EXPIMP,Vegetable,18958.86,75.13,11.75,0.45,8.027710785103983,2.2919585332419463,36.26888793694311,2.5,2.5,1.0,100.0,0.0,0.0,0.0,2.5,2.5,0.0,75.13,0.0,25.0,25.0,1.0,100.0,0.0,0.0,0.0,25.0,25.0,0.0,75.13,0.0
Kenya,Zambia,2010.0,EXPIMP,Vegetable,8686.62,7939.81,14.69,25.62,5.73,-7.16,-38.01,0.0,0.0,8.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,7939.81,18.5,22.29,8.0,87.5,12.5,0.0,0.0,25.0,0.0,0.0,7939.81,0.0
Kenya,Zimbabwe,2010.0,EXPIMP,Vegetable,89.42,275.53,0.96,3.82,0.68,12.33,121.84,0.0,0.0,6.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,275.54,12.5,7.91,6.0,50.0,50.0,0.0,0.0,25.0,0.0,0.0,87.13,188.4
Kenya,East Asia & Pacific,2010.0,EXPIMP,Vegetable,61316.33,485881.82,41.69,13.56,8.027710785103983,2.2919585332419463,36.26888793694311,21.82,2.66,256.0,75.78,19.53,0.0,4.69,75.0,0.0,0.0,42764.46,428924.65,21.14,2.66,137.0,81.02,16.06,0.0,1.56,75.0,0.0,0.0,42764.46,428924.65
Kenya,Europe & Central Asia,2010.0,EXPIMP,Vegetable,1148672.11,203933.77,83.26,7.5,8.027710785103983,2.2919585332419463,36.26888793694311,19.57,22.43,515.0,76.7,21.94,0.0,1.36,75.0,0.0,0.0,184733.09,18755.75,20.84,22.43,221.0,84.62,14.03,0.0,0.58,75.0,0.0,0.0,184733.09,18755.75
Kenya,Latin America & Caribbean,2010.0,EXPIMP,Vegetable,3378.47,14863.84,43.38,12.78,8.027710785103983,2.2919585332419463,36.26888793694311,10.25,15.78,41.0,43.9,56.1,0.0,0.0,50.0,0.0,0.0,13035.86,1827.99,11.06,15.78,24.0,45.83,54.17,0.0,0.0,50.0,0.0,0.0,13035.86,1827.99
Kenya,Middle East & North Africa,2010.0,EXPIMP,Vegetable,379448.73,16120.8,60.33,0.68,8.027710785103983,2.2919585332419463,36.26888793694311,20.37,5.57,148.0,70.27,25.68,0.0,4.05,75.0,0.0,0.0,4072.82,12031.42,23.13,20.56,107.0,85.05,11.21,0.0,2.7,75.0,0.0,0.0,8471.42,7632.82
Kenya,North America,2010.0,EXPIMP,Vegetable,79335.59,82540.0,26.47,14.11,8.027710785103983,2.2919585332419463,36.26888793694311,24.03,26.62,81.0,77.78,17.28,0.0,4.94,75.0,0.0,0.0,80993.02,1191.98,22.62,26.62,70.0,77.14,18.57,0.0,3.7,75.0,0.0,0.0,80993.02,1191.98
Kenya,South Asia,2010.0,EXPIMP,Vegetable,415590.09,95338.95,82.22,6.71,8.027710785103983,2.2919585332419463,36.26888793694311,21.4,66.79,139.0,81.29,15.11,0.0,3.6,75.0,0.0,0.0,93493.54,1451.49,20.58,66.79,124.0,81.45,16.13,0.0,2.16,75.0,0.0,0.0,93493.54,1451.49
Kenya,Sub-Saharan Africa,2010.0,EXPIMP,Vegetable,343288.06,137558.41,16.03,11.54,8.027710785103983,2.2919585332419463,36.26888793694311,10.54,16.53,304.0,43.42,55.92,0.0,0.66,75.0,0.0,0.0,53408.13,84074.3,21.49,32.32,172.0,84.3,13.95,0.0,0.99,75.0,0.0,0.0,135275.03,2207.4
Kenya,United Arab Emirates,2013.0,EXPIMP,Vegetable,105968.21,1990.22,40.03,0.15,9.39,5.17,-29.22,21.164632587859426,22.069619976458718,63.660164788969226,63.48576761392298,23.794146628552213,0.026557928367243987,12.693618631242643,35.12397343198251,10.699260131158567,4.825189171010594,14111.331005549018,5316.550775180764,23.760612073314277,25.112912392803093,36.439044896586516,71.10540776862284,14.894691441062722,0.028663191525138722,13.884592231377164,39.38858416008071,12.00437195224483,4.944482932571045,16610.02838069615,2817.8533983521106
Kenya,Argentina,2013.0,EXPIMP,Vegetable,4.43,9477.46,100.0,70.84,87.49,5.96,93.81,11.25,8.78,5.0,80.0,20.0,0.0,0.0,25.0,0.0,0.0,6260.01,1469.0,11.25,8.78,5.0,80.0,20.0,0.0,0.0,25.0,0.0,0.0,6260.01,1469.0
Kenya,Australia,2013.0,EXPIMP,Vegetable,25467.69,64226.27,82.55,44.53,74.6,-0.64,46.92,12.71,9.95,11.0,72.73,27.27,0.0,0.0,25.0,0.0,0.0,57169.31,381.17,12.71,9.95,11.0,72.73,27.27,0.0,0.0,25.0,0.0,0.0,57169.31,381.17
Kenya,Austria,2013.0,EXPIMP,Vegetable,801.14,9.42,86.02,0.04,32.29,3.76,6.62,21.164632587859426,22.069619976458718,63.660164788969226,63.48576761392298,23.794146628552213,0.026557928367243987,12.693618631242643,35.12397343198251,10.699260131158567,4.825189171010594,14111.331005549018,5316.550775180764,23.760612073314277,25.112912392803093,36.439044896586516,71.10540776862284,14.894691441062722,0.028663191525138722,13.884592231377164,39.38858416008071,12.00437195224483,4.944482932571045,16610.02838069615,2817.8533983521106
Kenya,Burundi,2013.0,EXPIMP,Vegetable,911.1,420.0,1.51,68.8,0.59,-48.86,74.52,21.164632587859426,22.069619976458718,63.660164788969226,63.48576761392298,23.794146628552213,0.026557928367243987,12.693618631242643,35.12397343198251,10.699260131158567,4.825189171010594,14111.331005549018,5316.550775180764,23.760612073314277,25.112912392803093,36.439044896586516,71.10540776862284,14.894691441062722,0.028663191525138722,13.884592231377164,39.38858416008071,12.00437195224483,4.944482932571045,16610.02838069615,2817.8533983521106
Kenya,Belgium,2013.0,EXPIMP,Vegetable,43369.13,1118.05,60.32,0.74,11.23,1.89,-10.9,20.39,14.78,32.0,90.63,9.38,0.0,0.0,25.0,0.0,0.0,1545.83,71.23,20.39,14.78,32.0,90.63,9.38,0.0,0.0,25.0,0.0,0.0,1545.83,71.23
Kenya,Burkina Faso,2013.0,EXPIMP,Vegetable,0.06,0.02,0.03,0.28,8.027710785103983,2.2919585332419463,36.26888793694311,21.164632587859426,22.069619976458718,63.660164788969226,63.48576761392298,23.794146628552213,0.026557928367243987,12.693618631242643,35.12397343198251,10.699260131158567,4.825189171010594,14111.331005549018,5316.550775180764,23.760612073314277,25.112912392803093,36.439044896586516,71.10540776862284,14.894691441062722,0.028663191525138722,13.884592231377164,39.38858416008071,12.00437195224483,4.944482932571045,16610.02838069615,2817.8533983521106
Kenya,Bulgaria,2013.0,EXPIMP,Vegetable,169.53,0.17,9.26,0.0,0.11,2.92,-84.0,21.164632587859426,22.069619976458718,63.660164788969226,63.48576761392298,23.794146628552213,0.026557928367243987,12.693618631242643,35.12397343198251,10.699260131158567,4.825189171010594,14111.331005549018,5316.550775180764,23.760612073314277,25.112912392803093,36.439044896586516,71.10540776862284,14.894691441062722,0.028663191525138722,13.884592231377164,39.38858416008071,12.00437195224483,4.944482932571045,16610.02838069615,2817.8533983521106
Kenya,Brazil,2013.0,EXPIMP,Vegetable,13.78,2672.82,7.13,1.48,0.43,2.2919585332419463,36.26888793694311,13.13,11.62,8.0,50.0,37.5,0.0,12.5,35.0,0.0,0.0,1034.63,9.8,13.13,11.62,8.0,50.0,37.5,0.0,12.5,35.0,0.0,0.0,1034.63,9.8
Kenya,Canada,2013.0,EXPIMP,Vegetable,12339.93,19140.42,82.02,25.26,28.2,0.9,-2.79,20.0,11.58,4.0,100.0,0.0,0.0,0.0,25.0,10.0,0.0,32702.71,0.0,20.0,11.58,4.0,100.0,0.0,0.0,0.0,25.0,10.0,0.0,32702.71,0.0
Kenya,Switzerland,2013.0,EXPIMP,Vegetable,14878.94,238.67,31.05,0.28,67.23,3.22,-5.33,12.5,24.35,2.0,50.0,50.0,0.0,0.0,25.0,0.0,0.0,9.03,0.24,12.5,24.35,2.0,50.0,50.0,0.0,0.0,25.0,0.0,0.0,9.03,0.24
Kenya,Chile,2013.0,EXPIMP,Vegetable,2112.56,1045.65,96.42,36.55,35.13,-1.42,-23.89,0.0,0.0,2.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,537.49,0.0,0.0,2.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,537.49
Kenya,China,2013.0,EXPIMP,Vegetable,9353.98,7048.26,19.19,0.33,2.51,2.05,-18.91,19.39,17.71,41.0,87.8,12.2,0.0,0.0,25.0,0.0,0.0,7921.69,908.18,19.39,17.71,41.0,87.8,12.2,0.0,0.0,25.0,0.0,0.0,7921.69,908.18
Kenya,"Congo, Rep.",2013.0,EXPIMP,Vegetable,14.49,7.15,1.86,42.82,8.027710785103983,2.2919585332419463,36.26888793694311,21.164632587859426,22.069619976458718,63.660164788969226,63.48576761392298,23.794146628552213,0.026557928367243987,12.693618631242643,35.12397343198251,10.699260131158567,4.825189171010594,14111.331005549018,5316.550775180764,23.760612073314277,25.112912392803093,36.439044896586516,71.10540776862284,14.894691441062722,0.028663191525138722,13.884592231377164,39.38858416008071,12.00437195224483,4.944482932571045,16610.02838069615,2817.8533983521106
Kenya,Colombia,2013.0,EXPIMP,Vegetable,644.67,24.04,12.1,3.58,15.71,-3.43,-4.92,15.0,0.08,5.0,60.0,40.0,0.0,0.0,25.0,0.0,0.0,0.05,16.92,15.0,0.08,5.0,60.0,40.0,0.0,0.0,25.0,0.0,0.0,0.05,16.92
Kenya,Costa Rica,2013.0,EXPIMP,Vegetable,36.16,30.14,56.03,25.69,4.1,-2.14,3576.96,3.33,0.45,3.0,33.33,66.67,0.0,0.0,10.0,0.0,0.0,4.18,89.15,3.33,0.45,3.0,33.33,66.67,0.0,0.0,10.0,0.0,0.0,4.18,89.15
Kenya,Cyprus,2013.0,EXPIMP,Vegetable,664.83,0.04,30.53,0.0,10.22,-1.18,-5.45,21.164632587859426,22.069619976458718,63.660164788969226,63.48576761392298,23.794146628552213,0.026557928367243987,12.693618631242643,35.12397343198251,10.699260131158567,4.825189171010594,14111.331005549018,5316.550775180764,23.760612073314277,25.112912392803093,36.439044896586516,71.10540776862284,14.894691441062722,0.028663191525138722,13.884592231377164,39.38858416008071,12.00437195224483,4.944482932571045,16610.02838069615,2817.8533983521106
Kenya,Czech Republic,2013.0,EXPIMP,Vegetable,71.23,72.47,58.01,0.3,42.26,4.52,-8.07,0.0,0.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,46.84,0.0,0.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,46.84
Kenya,Germany,2013.0,EXPIMP,Vegetable,75266.1,8718.09,78.7,2.0,19.5,2.36,-2.07,17.26,8.78,68.0,77.94,22.06,0.0,0.0,60.0,0.0,0.0,7526.64,1394.8,17.26,8.78,68.0,77.94,22.06,0.0,0.0,60.0,0.0,0.0,7526.64,1394.8
Kenya,Djibouti,2013.0,EXPIMP,Vegetable,1943.36,3.9,13.77,16.63,8.027710785103983,2.2919585332419463,36.26888793694311,21.164632587859426,22.069619976458718,63.660164788969226,63.48576761392298,23.794146628552213,0.026557928367243987,12.693618631242643,35.12397343198251,10.699260131158567,4.825189171010594,14111.331005549018,5316.550775180764,23.760612073314277,25.112912392803093,36.439044896586516,71.10540776862284,14.894691441062722,0.028663191525138722,13.884592231377164,39.38858416008071,12.00437195224483,4.944482932571045,16610.02838069615,2817.8533983521106
Kenya,Dominica,2013.0,EXPIMP,Vegetable,0.57,12.84,68.18,24.59,8.027710785103983,2.2919585332419463,36.26888793694311,21.164632587859426,22.069619976458718,63.660164788969226,63.48576761392298,23.794146628552213,0.026557928367243987,12.693618631242643,35.12397343198251,10.699260131158567,4.825189171010594,14111.331005549018,5316.550775180764,23.760612073314277,25.112912392803093,36.439044896586516,71.10540776862284,14.894691441062722,0.028663191525138722,13.884592231377164,39.38858416008071,12.00437195224483,4.944482932571045,16610.02838069615,2817.8533983521106
Kenya,Denmark,2013.0,EXPIMP,Vegetable,1598.98,1012.66,46.78,1.88,13.0,-1.37,-5.01,15.91,8.18,11.0,63.64,36.36,0.0,0.0,25.0,0.0,0.0,553.53,1137.45,15.91,8.18,11.0,63.64,36.36,0.0,0.0,25.0,0.0,0.0,553.53,1137.45
Kenya,Ecuador,2013.0,EXPIMP,Vegetable,500.17,49.49,100.0,38.14,30.37,-0.6,-4.88,8.33,14.46,3.0,33.33,66.67,0.0,0.0,25.0,0.0,0.0,4.93,3.6,8.33,14.46,3.0,33.33,66.67,0.0,0.0,25.0,0.0,0.0,4.93,3.6
Kenya,"Egypt, Arab Rep.",2013.0,EXPIMP,Vegetable,177167.67,5625.4,89.79,1.89,8.88,-15.13,-3.52,21.164632587859426,22.069619976458718,63.660164788969226,63.48576761392298,23.794146628552213,0.026557928367243987,12.693618631242643,35.12397343198251,10.699260131158567,4.825189171010594,14111.331005549018,5316.550775180764,23.760612073314277,25.112912392803093,36.439044896586516,71.10540776862284,14.894691441062722,0.028663191525138722,13.884592231377164,39.38858416008071,12.00437195224483,4.944482932571045,16610.02838069615,2817.8533983521106
Kenya,Spain,2013.0,EXPIMP,Vegetable,3049.38,1166.25,13.03,1.2,3.71,-0.21,-15.28,20.95,5.05,37.0,83.78,16.22,0.0,0.0,25.0,0.0,0.0,308.47,1217.39,20.95,5.05,37.0,83.78,16.22,0.0,0.0,25.0,0.0,0.0,308.47,1217.39
Kenya,Ethiopia(excludes Eritrea),2013.0,EXPIMP,Vegetable,1700.47,2624.68,3.48,81.13,0.42,5.25,-20.03,21.164632587859426,22.069619976458718,63.660164788969226,63.48576761392298,23.794146628552213,0.026557928367243987,12.693618631242643,35.12397343198251,10.699260131158567,4.825189171010594,14111.331005549018,5316.550775180764,23.760612073314277,25.112912392803093,36.439044896586516,71.10540776862284,14.894691441062722,0.028663191525138722,13.884592231377164,39.38858416008071,12.00437195224483,4.944482932571045,16610.02838069615,2817.8533983521106
Kenya,Finland,2013.0,EXPIMP,Vegetable,9822.16,58.77,76.47,0.14,29.61,2.98,-11.71,25.0,25.0,2.0,100.0,0.0,0.0,0.0,25.0,25.0,0.0,0.02,0.0,25.0,25.0,2.0,100.0,0.0,0.0,0.0,25.0,25.0,0.0,0.02,0.0
Kenya,France,2013.0,EXPIMP,Vegetable,28345.36,3474.28,44.44,1.44,17.32,4.95,-3.39,16.9,10.52,21.0,76.19,23.81,0.0,0.0,25.0,0.0,0.0,1378.72,1895.58,16.9,10.52,21.0,76.19,23.81,0.0,0.0,25.0,0.0,0.0,1378.72,1895.58
Kenya,United Kingdom,2013.0,EXPIMP,Vegetable,369829.4,1287.11,84.82,0.23,29.39,5.11,-5.77,16.82,13.87,44.0,72.73,27.27,0.0,0.0,25.0,0.0,0.0,997.25,753.45,16.82,13.87,44.0,72.73,27.27,0.0,0.0,25.0,0.0,0.0,997.25,753.45
Kenya,Ghana,2013.0,EXPIMP,Vegetable,2.65,1.54,0.05,0.05,0.02,3.25,23.8,19.58,12.93,10.0,80.0,20.0,0.0,0.0,25.0,0.0,0.0,13.19,0.02,19.58,12.93,10.0,80.0,20.0,0.0,0.0,25.0,0.0,0.0,13.19,0.02
Kenya,Greece,2013.0,EXPIMP,Vegetable,217.82,10.72,7.08,0.17,3.08,2.23,82.85,0.0,0.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.98,0.0,0.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.98
Kenya,Guatemala,2013.0,EXPIMP,Vegetable,8.25,31.38,29.11,0.59,0.01,-0.96,-72.92,0.0,0.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,113.31,0.0,0.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,113.31
Kenya,"Hong Kong, China",2013.0,EXPIMP,Vegetable,1615.66,22.29,4.26,0.04,3.63,3.98,-21.76,21.164632587859426,22.069619976458718,63.660164788969226,63.48576761392298,23.794146628552213,0.026557928367243987,12.693618631242643,35.12397343198251,10.699260131158567,4.825189171010594,14111.331005549018,5316.550775180764,23.760612073314277,25.112912392803093,36.439044896586516,71.10540776862284,14.894691441062722,0.028663191525138722,13.884592231377164,39.38858416008071,12.00437195224483,4.944482932571045,16610.02838069615,2817.8533983521106
Kenya,Hungary,2013.0,EXPIMP,Vegetable,10.29,0.85,7.84,0.0,1.38,7.62,-18.73,25.0,25.0,1.0,100.0,0.0,0.0,0.0,25.0,25.0,0.0,217.91,0.0,25.0,25.0,1.0,100.0,0.0,0.0,0.0,25.0,25.0,0.0,217.91,0.0
Kenya,Indonesia,2013.0,EXPIMP,Vegetable,4436.98,467951.28,30.64,89.48,11.32,-4.14,-15.05,16.33,10.2,16.0,87.5,12.5,0.0,0.0,25.0,0.0,0.0,86011.78,51379.18,16.33,10.2,16.0,87.5,12.5,0.0,0.0,25.0,0.0,0.0,86011.78,51379.18
Kenya,India,2013.0,EXPIMP,Vegetable,39112.54,30172.9,35.64,1.01,12.0,-2.53,58.7,20.97,22.62,129.0,86.82,10.85,0.0,2.33,60.0,0.0,0.0,24714.27,2791.78,20.97,22.62,129.0,86.82,10.85,0.0,2.33,60.0,0.0,0.0,24714.27,2791.78
Kenya,Ireland,2013.0,EXPIMP,Vegetable,12232.15,8.23,89.05,0.02,28.64,4.21,-4.32,5.0,8.74,2.0,50.0,50.0,0.0,0.0,10.0,0.0,0.0,293.32,42.43,5.0,8.74,2.0,50.0,50.0,0.0,0.0,10.0,0.0,0.0,293.32,42.43
Kenya,"Iran, Islamic Rep.",2013.0,EXPIMP,Vegetable,31800.44,1160.1,97.87,4.1,5.1,2.2919585332419463,36.26888793694311,21.164632587859426,22.069619976458718,63.660164788969226,63.48576761392298,23.794146628552213,0.026557928367243987,12.693618631242643,35.12397343198251,10.699260131158567,4.825189171010594,14111.331005549018,5316.550775180764,23.760612073314277,25.112912392803093,36.439044896586516,71.10540776862284,14.894691441062722,0.028663191525138722,13.884592231377164,39.38858416008071,12.00437195224483,4.944482932571045,16610.02838069615,2817.8533983521106
